cpt_code,cpt_description,total_services,total_beneficiaries,physician_count,avg_payment,total_revenue,national_avg_payment,national_total_services,payment_vs_national,payment_gap_dollars
50592,Destruction of growth of kidney using radiofrequency,97.0,91,5,272.548896104,27135.1,267.36779866,1490.0,1.9,5.18
50592,Destruction of growth of kidney using radiofrequency,97.0,91,5,272.548896104,27135.1,2023.0252083,48.0,-86.5,-1750.48
50548,Removal of kidney and ureter using an endoscope,23.0,23,2,1172.09261365,27030.16,838.85783937,2814.0,39.7,333.23
74485,Review by radiologist of ureter or urethra image,749.0,651,31,34.49965393140625,26709.71,31.763092406,1093.0,8.6,2.74
74485,Review by radiologist of ureter or urethra image,749.0,651,31,34.49965393140625,26709.71,92.349375,64.0,-62.6,-57.85
49905,Repair of abdomen using abdominal lining graft,93.0,90,6,276.06257138666666,26166.469999999998,,,,
57285,Repair of vaginal wall defect through vagina,72.0,72,3,337.6421212133333,25190.53,,,,
99344,"Residence visit for new patient with moderate level of medical decision making, per day, if using time, at least 60 minutes",232.0,232,4,110.62287726150001,24459.739999999998,,,,
84144,Progesterone (reproductive hormone) level,1193.0,746,2,20.1563334035,24272.93,,,,
99307,"Subsequent nursing facility care with straightforward level of medical decision making, per day, if using time, at least 10 minutes",706.0,437,4,30.36071123725,23757.579999999998,,,,
80047,"Blood test, basic group of blood chemicals (calcium, ionized)",1750.0,1518,20,13.417165050849999,23416.87,,,,
82040,Albumin (protein) level,4798.0,3526,52,4.835274820559615,23149.4,,,,
50715,Release of scar tissue at ureter,39.0,39,3,632.8953832433334,22933.510000000002,715.53935617,2423.0,-11.5,-82.64
57065,Extensive destruction of growth of vagina,117.0,49,1,195.61188034,22886.59,,,,
84481,"Thyroid hormone, t3 measurement, free",1370.0,958,5,16.465450160400003,22651.97,,,,
53451,Insertion of adjustable balloon continence device on both sides of urethra using imaging guidance,37.0,33,1,608.25972973,22505.61,2711.30125,80.0,-77.6,-2103.04
J9171,"Injection, docetaxel, 1 mg",41731.0,295,21,0.5343787761333333,22420.08,,,,
50546,Removal of kidney and partial removal of ureter using an endoscope,23.0,23,2,970.42590909,22304.949999999997,763.9795284,1866.0,27.0,206.45
J3260,"Injection, tobramycin sulfate, up to 80 mg",11315.5,6042,143,1.965613338302098,22217.0,,,,
82043,Urine microalbumin (protein) level,3906.0,3051,21,5.615967331814286,21917.03,,,,
82465,Cholesterol level,5132.0,2891,6,4.2589308786,21847.29,,,,
82533,"Cortisol (hormone) measurement, total",1366.0,954,5,15.8422620634,21728.82,,,,
71250,Ct scan of chest without contrast,490.0,444,23,46.35006016260869,21686.6,,,,
97140,"Therapy procedure using manual technique, each 15 minutes",1260.0,73,2,16.765297959,21555.24,,,,
99283,Emergency department visit with low level of medical decision making,354.0,346,21,60.57037489099999,21530.16,,,,
82607,Cyanocobalamin (vitamin b-12) level,1456.0,1056,10,14.6188368241,21417.829999999998,,,,
77336,Continuing radiation therapy consultation per week,351.0,166,7,60.69344537814286,21072.48,,,,
76830,"Ultrasound scan of uterus, ovaries, tubes, cervix and pelvic area through vagina",251.0,208,7,84.32163896171429,21039.38,,,,
11046,"Removal of muscle and/or tissue, each additional 20.0 sq cm or less",349.0,37,2,59.868435796499995,20893.6,,,,
J1335,"Injection, ertapenem sodium, 500 mg",1996.0,833,25,10.449167585916,20873.47,,,,
52355,Removal of growth of ureter or kidney using an endoscope,57.0,38,3,349.1702849,20693.14,456.38825459,762.0,-23.5,-107.22
52355,Removal of growth of ureter or kidney using an endoscope,57.0,38,3,349.1702849,20693.14,351.87588235,17.0,-0.8,-2.71
49321,Biopsy of abdomen using an endoscope,152.0,152,3,108.65993961333334,20469.85,,,,
86294,"Immunologic analysis for detection of tumor antigen, qualitative or semiquantitative",815.0,494,10,24.9267234043,20361.26,,,,
95921,Testing of autonomic nervous system function and heart rate response to deep breathing,267.0,267,3,77.08622808766667,20286.07,,,,
50327,Preparation of donor kidney and veins for transplantation,231.0,230,13,88.98139318846152,20044.12,75.704949713,4176.0,17.5,13.28
82746,"Folic acid level, serum",1395.0,945,6,14.340859023999998,20025.25,,,,
G0444,"Annual depression screening, 5 to 15 minutes",1103.0,1103,21,17.35436011904762,19806.28,,,,
53410,Reconstruction of urethra in male,25.0,25,2,793.459675325,19791.93,672.66,15.0,18.0,120.8
53410,Reconstruction of urethra in male,25.0,25,2,793.459675325,19791.93,705.38150063,793.0,12.5,88.08
91120,Test for tone and sensation of rectum and anus,62.0,62,3,308.52009259000005,19665.28,,,,
77334,Design and construction of complex radiation treatment device,358.0,123,7,55.882909266000006,19208.96,,,,
82728,Ferritin (blood protein) level,1427.0,975,7,13.115630229428572,18954.28,,,,
74450,Review by radiologist of urinary bladder and urethra images with contrast,751.0,672,33,27.38985927552941,18762.5,11.90925144,3647.0,130.0,15.48
74450,Review by radiologist of urinary bladder and urethra images with contrast,751.0,672,33,27.38985927552941,18762.5,53.345775249,703.0,-48.7,-25.96
83003,Human growth hormone level,1137.0,724,3,16.227444513,18501.52,,,,
49505,Repair of groin hernia (5 years or older),43.0,41,3,426.22051994333333,18138.190000000002,,,,
55180,Complicated repair of scrotum,60.0,59,3,296.4706746033333,18133.25,,,,
99239,"Hospital discharge day management, more than 30 minutes",190.0,177,9,92.56189968688889,18042.510000000002,,,,
57120,Suture closure of vagina and vaginal opening,49.0,49,3,367.6148383,17694.05,,,,
11045,"Removal of skin and tissue, each additional 20.0 sq cm or less",706.0,91,3,26.5113310945,17653.510000000002,,,,
97032,"Application of electrical stimulation with therapist present, each 15 minutes",1648.0,488,17,10.455866478635294,17589.14,,,,
51727,Complex measurement of pressure of urine flow in bladder with urethra pressure studies,142.0,138,7,141.11178335185713,17061.05,200.98960708,1807.0,-29.8,-59.88
51727,Complex measurement of pressure of urine flow in bladder with urethra pressure studies,142.0,138,7,141.11178335185713,17061.05,83.328125,528.0,69.3,57.78
Q0111,"Wet mounts, including preparations of vaginal, cervical or skin specimens",1074.0,756,13,15.354229475153847,16749.65,,,,
53601,Subsequent dilation of stricture of urethra in male by passage of dilator,292.0,106,4,53.0249749444,16691.059999999998,61.361557971,2484.0,-13.6,-8.34
53601,Subsequent dilation of stricture of urethra in male by passage of dilator,292.0,106,4,53.0249749444,16691.059999999998,37.214542857,350.0,42.5,15.81
87635,Amplifed dna or rna probe detection of severe acute respiratory syndrome coronavirus 2 (covid-19) antigen,333.0,249,13,49.193920746,16441.56,,,,
52450,Incision of prostate,60.0,59,4,275.3117513375,16150.89,317.10083333,36.0,-13.2,-41.79
52450,Incision of prostate,60.0,59,4,275.3117513375,16150.89,440.08170606,973.0,-37.4,-164.77
50240,Partial removal of kidney,15.0,15,1,1073.6226667,16104.34,830.72943372,777.0,29.2,242.89
51590,Removal of bladder with transplantation of ureters to small or large bowel with creation of urinary opening,11.0,11,1,1445.8018182,15903.82,1203.2919141,815.0,20.2,242.51
64585,Revision of peripheral neurostimulator electrodes,95.0,95,5,161.11320459400002,15749.68,,,,
99497,"Advance care planning, first 30 minutes",208.0,208,1,74.949086538,15589.41,,,,
93306,"Ultrasound of heart with color-depicted blood flow, rate, direction and valve function",105.0,105,1,148.37371429,15579.24,,,,
57420,Exam of vagina and cervix using an endoscope,299.0,267,6,53.164530131,15138.86,,,,
U0003,"Infectious agent detection by nucleic acid (dna or rna); severe acute respiratory syndrome coronavirus 2 (sars-cov-2) (coronavirus disease [covid-19]), amplified probe technique, making use of high throughput technologies as described by cms-2020-01-r",204.0,126,5,73.5,14994.0,,,,
74183,Mri scan of abdomen before and after contrast,84.0,61,4,190.7397826075,14904.92,,,,
55865,Exposure of prostate gland for radiation therapy with removal of surrounding lymph nodes on both sides of pelvis,14.0,14,1,1055.6878571,14779.63,1082.6,11.0,-2.5,-26.91
27045,"Removal of growth of muscle of pelvis and hip, 5.0 cm or more",28.0,28,1,527.765,14777.42,,,,
44700,Suspension of small bowel using mesh or prosthesis or self tissue,32.0,32,2,449.10623016,14667.05,,,,
55821,Partial removal of prostate (suprapubic),25.0,25,2,582.9412662350001,14360.02,518.74362248,1637.0,12.4,64.2
57287,Removal or revision of incontinence sling,24.0,24,2,589.40153846,14148.04,560.79162749,1659.0,5.1,28.61
57287,Removal or revision of incontinence sling,24.0,24,2,589.40153846,14148.04,510.25460317,63.0,15.5,79.15
72192,Ct scan of pelvis without contrast,169.0,165,7,79.90042582414286,14146.92,,,,
56820,Exam of external female genitals using an endoscope,140.0,101,3,89.10524267266668,14059.829999999998,,,,
97162,"Evaluation for physical therapy, typically 30 minutes",184.0,178,3,76.72618220733334,13981.14,,,,
36247,"Insertion of tube into abdominal, pelvic, or leg artery, initial third order branch",77.0,62,2,185.11739224,13853.07,,,,
54300,Repair of curved penis,51.0,50,1,267.04078431,13619.08,,,,
77080,"Dxa bone density measurement of hip, pelvis, spine",391.0,391,8,31.699645931124998,13563.67,,,,
52320,Removal of stone in ureter using an endoscope,112.0,104,5,117.5141377466,13539.130000000001,184.25221053,570.0,-36.2,-66.74
52320,Removal of stone in ureter using an endoscope,112.0,104,5,117.5141377466,13539.130000000001,162.07913043,23.0,-27.5,-44.56
J1644,"Injection, heparin sodium, per 1000 units",75249.0,1423,59,0.1773362616118644,13470.289999999999,,,,
54110,Removal of thickened tissue of penis,31.0,31,2,410.735,13417.310000000001,,,,
77300,Calculation of radiation therapy dose,570.0,65,5,23.3632892242,13317.07,,,,
82310,"Calcium level, total",2622.0,1740,37,5.046261959613513,13229.06,,,,
A9562,"Technetium tc-99m mertiatide, diagnostic, per study dose, up to 15 millicuries",32.0,28,2,412.11625000000004,13187.720000000001,,,,
76376,3d radiographic procedure,950.0,923,22,14.529169945990908,13105.31,,,,
93000,Routine electrocardiogram (ecg) using at least 12 leads with interpretation and report,1249.0,1218,35,10.436029203148571,12934.61,,,,
55000,Aspiration of fluid collection in testicle and sperm reservoir,143.0,85,6,91.07235521783333,12919.62,,,,
J7326,"Hyaluronan or derivative, gel-one, for intra-articular injection, per dose",30.0,13,1,406.25066667,12187.52,,,,
57452,Exam of cervix and upper part of vagina using an endoscope,195.0,172,7,62.404000272000005,12088.630000000001,,,,
78306,Nuclear medicine study of bone and/or joint whole body,72.0,72,4,163.9078904425,11916.130000000001,,,,
55842,Removal of prostate gland and lymph node biopsy through abdominal incision,12.0,12,1,993.0,11916.0,775.774,95.0,28.0,217.23
55150,Removal of diseased or injured scrotum,58.0,58,2,201.96606944500002,11741.91,,,,
85018,"Blood count, hemoglobin",5057.0,3428,76,2.30662407395,11648.1,,,,
10011,"Fine needle aspiration biopsy of growth using mri guidance, first growth",31.0,31,2,366.94500000000005,11427.970000000001,,,,
95970,"Electronic analysis of implanted brain, spinal cord, or peripheral neurostimulator generator",806.0,684,29,14.302051696827586,11390.5,,,,
50200,Needle biopsy of kidney,130.0,124,5,85.7112886312,11302.2,373.18350877,798.0,-77.0,-287.47
50200,Needle biopsy of kidney,130.0,124,5,85.7112886312,11302.2,95.798198584,31070.0,-10.5,-10.09
85014,Red blood cell concentration measurement,4908.0,3529,106,2.294478535733962,11287.25,,,,
88360,"Microscopic genetic analysis of tumor, manual",284.0,262,7,51.29259811614286,11066.93,,,,
99285,Emergency department visit with high level of medical decision making,77.0,72,3,143.97724828,11056.36,,,,
53415,Reconstruction or repair of urethra,11.0,11,1,1004.24,11046.64,769.91551429,350.0,30.4,234.32
99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",318.0,96,4,31.56197121375,10925.119999999999,,,,
50949,Other procedure on ureter using an endoscope,12.0,11,1,886.96333333,10643.56,868.6166985,733.0,2.1,18.35
58571,"Removal of uterus, tubes, and/or ovaries through abdomen using an endoscope, 250.0 g or less",26.0,26,2,408.80430303,10582.34,,,,
76882,Limited ultrasound scan of joint or other extremity structure except blood vessels,324.0,263,2,30.07279382,10521.97,,,,
99350,"Residence visit for established patient with high level of medical decision making, per day, if using time, at least 60 minutes",71.0,66,3,148.17040404,10517.19,,,,
96374,Injection of drug or substance into vein,338.0,306,13,31.034464818846153,10504.62,,,,
52500,Removal of bladder neck through urethra,29.0,29,2,361.30752381,10490.35,374.23756757,37.0,-3.5,-12.93
52500,Removal of bladder neck through urethra,29.0,29,2,361.30752381,10490.35,465.30486436,2654.0,-22.4,-104.0
38780,Removal of lymph nodes of abdominal cavity,24.0,24,2,437.3043007,10407.71,,,,
50945,Removal of stone from ureter using an endoscope,12.0,12,1,863.4775,10361.73,651.59918919,37.0,32.5,211.88
80061,"Blood test, lipids (cholesterol and triglycerides)",771.0,702,19,13.047195715684209,10072.85,,,,
82626,Dehydroepiandrosterone (dhea) hormone level,407.0,229,1,24.702800983,10054.04,,,,
45560,Repair of bulging of rectum into vagina,32.0,32,2,296.310333335,9845.02,,,,
44005,Release of intestinal scar tissue,12.0,12,1,817.13833333,9805.66,,,,
87185,"Detection of antimicrobial drug (antibiotic, antifungal, antiviral)",2093.0,1752,54,4.650054765514815,9732.59,,,,
93923,Complete ultrasound study of arm and leg arteries,87.0,87,4,106.19630952425,9704.44,,,,
14040,"Repair of wound of forehead, cheeks, chin, mouth, neck, underarms, genitals, hands, or feet by transferring skin, 10.0 sq cm or less",42.0,42,2,233.81177719,9697.119999999999,,,,
38570,Biopsy and removal of lymph nodes of abdominal cavity using an endoscope,48.0,48,3,200.32490196,9648.32,,,,
93005,Routine electrocardiogram (ecg) using at least 12 leads with tracing,2042.0,1970,68,4.701974075511764,9517.43,,,,
97597,"Removal of tissue from wound, 20.0 sq cm or less",318.0,76,2,50.672854738,9319.11,,,,
96377,Application of on-body injector for under skin injection,564.0,361,1,16.487446809,9298.92,,,,
52270,Incision of urethra in female using an endoscope,45.0,45,2,229.8584615385,9199.470000000001,165.44619403,134.0,38.9,64.41
52270,Incision of urethra in female using an endoscope,45.0,45,2,229.8584615385,9199.470000000001,342.25186047,43.0,-32.8,-112.39
50575,Dilation and ureter stent insertion using an endoscope,14.0,12,1,656.86285714,9196.08,539.29509804,51.0,21.8,117.57
99406,"Smoking and tobacco use intensive counseling, 4-10 minutes",612.0,485,20,14.745447368399999,9183.36,,,,
93981,Ultrasound of penis artery and vein blood flow,154.0,152,3,57.241166666666665,9180.33,,,,
50684,Injection of ureter for imaging,344.0,297,10,26.414480037300002,9035.06,71.71925,80.0,-63.2,-45.3
50684,Injection of ureter for imaging,344.0,297,10,26.414480037300002,9035.06,23.755485075,536.0,11.2,2.66
G0506,Comprehensive assessment of and care planning for patients requiring chronic care management services (list separately in addition to primary monthly care management service),196.0,196,11,46.29,9034.84,,,,
87081,Screening test for pathogenic organisms,1389.0,1030,16,6.44477165741875,9001.32,,,,
83735,Magnesium level,1373.0,795,33,6.552257342151516,9001.01,,,,
99348,"Residence visit for established patient with low level of medical decision making, per day, if using time, at least 30 minutes",137.0,73,2,64.1073070175,8720.41,,,,
53500,Release of scar tissue of urethra using an endoscope,17.0,17,1,511.49058824,8695.34,362.30145497,433.0,41.2,149.19
77013,Ct guidance for tissue removal,54.0,49,2,158.435,8673.119999999999,,,,
17250,Application of chemical to stop tissue regrowth in wound,176.0,98,5,44.360109591000004,8535.51,,,,
57280,Attachment of vagina to rear pelvic bone,12.0,12,1,708.07083333,8496.85,,,,
74410,Imaging of urinary tract using infusion technique,95.0,89,5,88.7794794118,8466.08,,,,
57110,Removal of vaginal wall,11.0,11,1,767.65,8444.15,,,,
45990,Diagnostic exam of anus and rectum under anesthesia,195.0,179,11,43.43620833336364,8443.720000000001,,,,
53449,Repair of inflatable urethra or bladder neck sphincter,17.0,16,1,491.69352941,8358.79,522.68606897,145.0,-5.9,-30.99
90662,"Influenza vaccine split virus, preservative free",125.0,125,5,66.4331666666,8335.36,,,,
99483,"Assessment of and care planning for patient with impaired thought processing, typically 60 minutes",35.0,35,1,235.96,8258.6,,,,
99153,"Use of a drug to induce depression of consciousness by physician performing a procedure, each additional 15 minutes",1073.0,565,11,7.763855635945455,8256.92,,,,
A9579,"Injection, gadolinium-based magnetic resonance contrast agent, not otherwise specified (nos), per ml",6713.0,386,13,1.2236059282,8217.82,,,,
G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",802.0,639,19,10.113236370494738,8176.1,,,,
86684,Analysis for antibody to haemophilus influenza (respiratory bacteria),508.0,243,2,15.4640650405,7870.4,,,,
97110,"Therapy procedure using exercise to develop strength, endurance, range of motion, and flexibility, each 15 minutes",450.0,183,10,17.5478576758,7857.88,,,,
14301,"Repair of wound by transferring skin, 30.1-60.0 sq cm",12.0,12,1,651.27666667,7815.32,,,,
99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",279.0,66,2,27.9306456835,7789.780000000001,,,,
A9575,"Injection, gadoterate meglumine, 0.1 ml",72328.0,715,30,0.10792826499666666,7786.780000000001,,,,
99423,"Online digital evaluation and management service for an established patient for up to 7 days, total time 21 or more minutes",209.0,185,6,35.71436249714286,7606.85,,,,
J1955,"Injection, levocarnitine, per 1 gm",384.0,14,1,19.78375,7596.96,,,,
82157,Androstenedione (hormone) level,263.0,262,2,28.597,7533.38,,,,
74400,Imaging of urinary tract with injection of contrast into a vein,257.0,193,4,57.32013636375,7488.6900000000005,,,,
82270,Stool analysis for blood to screen for colon tumors,1710.0,1710,11,4.289075829381819,7331.61,,,,
55845,Removal of prostate gland and surrounding lymph nodes on both sides of pelvis through abdominal incision,12.0,12,1,571.33,6855.96,793.78348653,631.0,-28.0,-222.45
84075,"Phosphatase (enzyme) level, alkaline",1309.0,899,11,5.069800750872727,6630.19,,,,
44120,Partial removal of small bowel with reconnection,13.0,13,1,494.02076923,6422.27,,,,
54231,Assessment of erectile dysfunction including injection of drugs into penis,65.0,65,2,95.9951515135,6383.17,,,,
G0179,"Physician or allowed practitioner re-certification for medicare-covered home health services under a home health plan of care (patient not present), including contacts with home health agency and review of reports of patient status required by physicians a",181.0,107,3,33.657666666666664,6355.24,,,,
Q3014,Telehealth originating site facility fee,286.0,251,7,22.274978145857144,6349.0,,,,
99421,"Online digital evaluation and management service for an established patient for up to 7 days, total time 5-10 minutes",537.0,473,19,11.180439132305263,6274.07,,,,
84060,"Phosphatase (enzyme) measurement, acid, total",832.0,708,3,7.506536021933333,6247.13,,,,
50561,Removal of foreign body or stone in kidney using an endoscope inserted through surgically created opening from kidney to skin,26.0,25,2,235.715535715,6246.48,281.94620155,258.0,-16.4,-46.23
76498,Other mri scan,175.0,175,12,36.922983944833334,6232.9,,,,
49323,Drainage of lymph fluid to abdominal cavity using an endoscope,47.0,47,2,132.2425,6213.08,,,,
82150,Amylase (enzyme) level,979.0,663,4,6.3138690476249995,6192.78,,,,
64912,"Repair of nerve using nerve graft, first strand",16.0,16,1,385.49,6167.84,,,,
84100,Phosphate level,1322.0,755,30,4.646635658913334,6142.96,,,,
55175,Simple repair of scrotum,43.0,43,2,144.88341026,6094.96,,,,
82308,Calcitonin (hormone) level,233.0,233,2,25.938285714499997,6094.43,,,,
53600,Initial dilation of urethra in male using dilator,92.0,78,3,58.487431277666666,6002.13,39.355077149,1361.0,48.6,19.13
53600,Initial dilation of urethra in male using dilator,92.0,78,3,58.487431277666666,6002.13,63.516056423,1666.0,-7.9,-5.03
20553,"Injection of trigger points, 3 or more muscles",144.0,31,1,41.425625,5965.29,,,,
53450,Repair of urethra and urinary opening,38.0,38,1,152.84,5807.92,357.34138047,297.0,-57.2,-204.5
53450,Repair of urethra and urinary opening,38.0,38,1,152.84,5807.92,315.50384615,13.0,-51.6,-162.66
64911,Repair of nerve using vein graft,13.0,13,1,437.84,5691.92,,,,
74160,Ct scan of abdomen with contrast,47.0,42,3,118.40731060666667,5492.45,,,,
84460,"Liver enzyme (sgpt), level",1052.0,724,5,5.1876984479,5449.5,,,,
72196,Mri scan of pelvis with contrast,93.0,92,4,57.054332907,5404.75,,,,
53265,Removal or destruction of growth of urethra,32.0,22,1,168.795,5401.44,201.51695761,401.0,-16.2,-32.72
53265,Removal or destruction of growth of urethra,32.0,22,1,168.795,5401.44,85.415542571,599.0,97.6,83.38
84450,"Liver enzyme (sgot), level",1050.0,723,5,5.07773467112,5323.84,,,,
82977,Glutamyltransferase (liver enzyme) level,752.0,562,3,7.001827957,5303.71,,,,
99236,"Initial hospital care with same-day admission and discharge with high level of medical decision making, per day, if using time, at least 85 minutes",31.0,31,2,169.41818182,5298.42,,,,
38562,Partial removal of pelvic and aortic lymph nodes,15.0,15,1,351.57,5273.55,,,,
80305,"Testing for presence of drug, read by direct observation",423.0,227,4,12.21094992175,5160.82,,,,
14041,"Repair of wound of forehead, cheeks, chin, mouth, neck, underarms, genitals, hands, or feet by transferring skin, 10.1-30.0 sq cm",12.0,12,1,428.92,5147.04,,,,
58541,"Partial removal of uterus with retention of cervix using an endoscope, 250.0 g or less",18.0,18,1,285.2,5133.6,,,,
99407,"Smoking and tobacco use intensive counseling, more than 10 minutes",175.0,150,1,29.33,5132.75,,,,
50430,Injection procedure for imaging of kidney and ureter through new skin access using imaging guidance with review by radiologist,79.0,68,3,63.663580247,5008.99,471.14809524,21.0,-86.5,-407.48
50430,Injection procedure for imaging of kidney and ureter through new skin access using imaging guidance with review by radiologist,79.0,68,3,63.663580247,5008.99,92.67103079,747.0,-31.3,-29.01
U0005,"Infectious agent detection by nucleic acid (dna or rna); severe acute respiratory syndrome coronavirus 2 (sars-cov-2) (coronavirus disease [covid-19]), amplified probe technique, cdc or non-cdc, making use of high throughput technologies, completed within",203.0,126,5,24.5,4973.5,,,,
71270,Ct scan of chest before and after contrast,79.0,78,6,61.7736031745,4899.55,,,,
Q9966,"Low osmolar contrast material, 200-299 mg/ml iodine concentration, per ml",14593.0,190,7,0.34557054948571425,4893.14,,,,
93040,Electrocardiogram (ecg) 1 to 3 leads with review by physician,477.0,427,3,10.5341509486,4851.7699999999995,,,,
49329,Other procedure on abdomen using an endoscope,16.0,16,1,298.115625,4769.85,,,,
11981,Insertion of drug delivery implant into tissue,59.0,34,2,59.7492708335,4764.68,,,,
77295,3d radiation therapy planning,13.0,13,1,365.64,4753.32,,,,
78740,Nuclear medicine study to assess urine flow,49.0,49,2,90.285,4627.679999999999,,,,
G0008,Administration of influenza virus vaccine,183.0,183,6,25.274625850333333,4624.43,,,,
A9552,"Fluorodeoxyglucose f-18 fdg, diagnostic, per study dose, up to 45 millicuries",30.0,28,1,152.62666667,4578.8,,,,
52345,Repair of stricture of upper attachment of ureter to kidney using an endoscope,33.0,25,2,130.544172933,4483.15,286.5817506,417.0,-54.4,-156.04
49422,Removal of abdominal cavity tube,27.0,27,2,166.88468749999998,4481.76,,,,
J3301,"Injection, triamcinolone acetonide, not otherwise specified, 10 mg",5523.0,287,16,0.79258178979375,4465.57,,,,
77081,"Dxa bone density measurement of forearm, finger, hand, or foot",135.0,135,1,32.847703704,4434.44,,,,
54111,"Removal of abnormally thickened tissue in penis with graft, 5.0 cm or less",12.0,12,1,368.2275,4418.73,,,,
A4561,"Pessary, rubber, any type",222.0,181,8,19.91435619225,4416.04,,,,
93880,Ultrasound of both sides of head and neck blood flow,31.0,31,2,140.068886555,4380.95,,,,
87071,Bacterial culture and colony count,452.0,230,4,9.69,4379.88,,,,
G2252,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",184.0,145,2,22.747738095000003,4370.68,,,,
99422,"Online digital evaluation and management service for an established patient for up to 7 days, total time 11-20 minutes",196.0,173,9,21.944145013555556,4349.1,,,,
99195,Drawing of blood for a medical problem,61.0,34,2,67.002695652,4330.66,,,,
78709,"Nuclear medicine studies of kidney, blood flow, and function",16.0,15,1,268.24,4291.84,239.40012719,629.0,12.0,28.84
78709,"Nuclear medicine studies of kidney, blood flow, and function",16.0,15,1,268.24,4291.84,51.116211031,3336.0,424.8,217.12
99451,"Telephone, internet, or electronic health record assessment and management with written report by consulting physician, at least 5 minutes",158.0,158,10,27.0182784159,4275.43,,,,
74150,Ct scan of abdomen without contrast,75.0,72,5,60.7649202906,4272.39,,,,
55600,Incision or puncture of fluid-producing gland for sperm movement,11.0,11,1,388.27909091,4271.07,,,,
54161,Removal of foreskin (older than 28 days),30.0,30,2,141.87409502,4240.19,,,,
77078,Ct scan for measuring calcium and other minerals in bone,51.0,51,1,82.62,4213.62,,,,
50541,Destruction of cyst of kidney using an endoscope,11.0,11,1,382.99727273,4212.97,455.74616872,569.0,-16.0,-72.75
87147,"Identification of organisms by immunologic analysis, other than immunofluorescence method",828.0,654,10,5.06197017519,4203.93,,,,
J2440,"Injection, papaverine hcl, up to 60 mg",141.0,141,5,29.3166357894,4168.13,,,,
76120,Imaging of organ,46.0,43,2,89.8660869565,4133.84,,,,
51860,"Suture of simple wound, injury, or rupture of bladder",13.0,13,1,313.71846154,4078.34,405.59907298,1014.0,-22.7,-91.88
96373,Injection of drug or substance into artery,251.0,58,2,16.701264123999998,4056.75,,,,
G0181,Physician or allowed practitioner supervision of a patient receiving medicare-covered services provided by a participating home health agency (patient not present) requiring complex and multidisciplinary care modalities involving regular physician or allow,51.0,48,2,79.67875000000001,4028.73,,,,
87210,Smear for infectious agents,699.0,366,7,5.6870845481000005,3979.87,,,,
15271,"Application of skin substitute graft to wound of trunk, arms, or legs, 25.0 sq cm or less of wound 100.0 sq cm or less",55.0,13,1,72.16,3968.8,,,,
20552,"Injection of trigger points, 1-2 muscles",121.0,96,5,34.3299331984,3914.04,,,,
54220,Injection of drug into erectile tissue at sides and back of penis,23.0,23,2,170.21791666500002,3891.6,,,,
77012,Review by radiologist of ct guidance for needle placement,63.0,60,2,60.697282608500004,3885.33,,,,
G2010,"Remote evaluation of recorded video and/or images submitted by an established patient (e.g., store and forward), including interpretation with follow-up with the patient within 24 business hours, not originating from a related e/m service provided within t",397.0,137,1,9.6371284635,3825.94,,,,
15777,Implantation of biologic implant to soft tissue,21.0,21,1,179.96,3779.16,,,,
50325,Preparation of living donor kidney for transplantation,52.0,52,3,72.18144927533334,3715.4,70.041401306,1991.0,3.1,2.14
50010,Exploration of kidney,11.0,11,1,330.94272727,3640.37,358.75892308,65.0,-7.8,-27.82
88307,"Pathology examination of tissue using a microscope, moderately high complexity",23.0,18,1,157.64,3625.72,,,,
86800,Thyroglobulin (thyroid protein) antibody measurement,233.0,233,2,15.439,3621.9,,,,
99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",95.0,25,2,36.225,3615.3,,,,
84432,Thyroglobulin (thyroid related hormone) level,230.0,230,2,15.662142857,3614.75,,,,
54240,Assessment of penile blood flow,40.0,36,3,87.97666666666667,3517.54,,,,
53454,Adjustment of fluid volume in adjustable balloon continence device beside urethra,140.0,52,2,22.0252671255,3511.92,30.744135338,133.0,-28.4,-8.72
53454,Adjustment of fluid volume in adjustable balloon continence device beside urethra,140.0,52,2,22.0252671255,3511.92,48.05245614,57.0,-54.2,-26.03
A9577,"Injection, gadobenate dimeglumine (multihance), per ml",2451.0,218,7,1.4177792568857142,3490.91,,,,
51045,Incision of bladder with insertion of tube or stent in ureter,28.0,28,2,118.269820511,3482.5699999999997,251.79124528,265.0,-53.0,-133.52
84155,"Total protein level, blood",969.0,657,4,3.598,3481.2000000000003,,,,
36561,Insertion of central venous tube with port (5 years or older),13.0,13,1,266.98,3470.74,,,,
52300,Removal or destruction of abnormal pouches of ureter at bladder using an endoscope,16.0,16,1,216.329375,3461.27,206.34979424,243.0,4.8,9.98
82947,Blood glucose (sugar) level,890.0,687,8,3.85,3426.5,,,,
82540,Creatine measurement,723.0,624,7,4.6087824924000005,3392.96,,,,
10012,"Fine needle aspiration biopsy of growth using mri guidance, each additional growth",17.0,11,1,198.45,3373.65,,,,
84442,Thyroxine binding globulin (thyroid related protein) level,233.0,233,2,14.3535714285,3364.99,,,,
